"ID","Name","Experiences.Offered","Host.Since","Host.Response.Time","Host.Response.Rate","City","Latitude","Longitude","Property.Type","Room.Type","Accommodates","Bathrooms","Bedrooms","Beds","Bed.Type","Amenities","Price","Security.Deposit","Cleaning.Fee","Minimum.Nights","Number.of.Reviews","Review.Scores.Rating","Review.Scores.Accuracy","Review.Scores.Cleanliness","Review.Scores.Checkin","Review.Scores.Communication","Review.Scores.Location","Review.Scores.Value","Cancellation.Policy","Features"
12818873,"Wohnen in Prenzlauer Berg (Ch10)","none","2016-02-19","within an hour",99,"Berlin",52.5377105627783,13.4105856474789,"Condominium","Entire home/apt",2,1,0,2,"Real Bed","TV,Wireless Internet,Kitchen,Elevator in building,Heating,Essentials,24-hour check-in,Hangers,Hair dryer,Iron,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",75,NA,25,2,35,86,9,8,9,9,10,9,"flexible","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Instant Bookable"
172367,"Roof Studio on top of Berlin","none","2011-07-15","within a day",84,"Berlin",52.5401281433134,13.4087243825185,"Loft","Private room",12,1.5,1,12,"Real Bed","Internet,Wireless Internet,Kitchen,Pets allowed,Buzzer/wireless intercom,Heating,Family/kid friendly,Suitable for events,Washer,Essentials,24-hour check-in,Hangers,Hair dryer,Iron",20,NA,NA,1,79,93,9,9,10,9,10,9,"moderate","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
3395839,"Lovely 3 rooms apartment","none","2014-06-23","within a few hours",100,"Berlin",52.5372370983819,13.4134014436885,"Apartment","Entire home/apt",3,1,1,1,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Washer,Essentials,Hair dryer,Laptop friendly workspace,translation missing: en.hosting_amenity_50",80,NA,40,3,9,96,10,10,10,10,10,10,"moderate","Host Has Profile Pic"
16185797,"bright and spacious room in Prenzlauer Berg","none","2016-11-25","within a few hours",100,"Berlin",52.5357529589457,13.4266732050472,"Apartment","Private room",1,1,1,1,"Real Bed","Wireless Internet,Kitchen,Heating,Washer,Smoke detector,Fire extinguisher,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49",38,NA,NA,1,8,98,10,10,10,10,10,10,"strict","Host Has Profile Pic,Is Location Exact"
7382407,"Romantic room in Prenzlauer Berg","none","2012-04-24","within a day",100,"Berlin",52.5380765996116,13.4299836310345,"Apartment","Private room",1,1,1,1,"Real Bed","Internet,Wireless Internet,Kitchen,Smoking allowed,Heating,Washer,Essentials,Shampoo,Hair dryer,Iron,Laptop friendly workspace",40,NA,NA,3,64,91,9,9,10,9,9,9,"strict","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
8117320,"Central Berlin 3 rooms apartment","none","2013-08-13","",NA,"Berlin",52.539271354992,13.4263839718585,"Apartment","Entire home/apt",4,1,2,2,"Real Bed","Wireless Internet,Kitchen,Hot tub,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Shampoo,Hangers,Hair dryer,Laptop friendly workspace",60,350,30,7,2,100,10,10,10,10,10,10,"moderate","Host Has Profile Pic,Is Location Exact"
8560751,"Big, beautiful + good located apartment + balcony","none","2015-09-25","within a day",80,"Berlin",52.5339975268926,13.4280031823098,"Apartment","Private room",2,1,1,1,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Washer,Essentials,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance",52,NA,NA,1,11,90,9,9,8,9,10,9,"flexible","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
16804721,"Luxury 2-Room Appartement in the Center of Berlin","none","2015-09-23","",NA,"Berlin",52.539258033512,13.4247556783572,"Apartment","Entire home/apt",4,1,1,2,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Pets allowed,Doorman,Elevator in building,Heating,Family/kid friendly,Washer,Essentials,Hair dryer,Iron,Laptop friendly workspace",85,NA,50,7,1,100,8,6,10,10,10,8,"strict","Host Has Profile Pic,Is Location Exact,Instant Bookable"
13721109,"Art Deco style Hideaway in perfect Location","none","2014-08-04","within a few hours",100,"Berlin",52.5315737302842,13.424071348547,"Apartment","Entire home/apt",3,1,1,1,"Real Bed","TV,Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Washer,Dryer,Essentials,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",98,374,35,3,9,98,10,10,10,10,10,9,"moderate","Host Is Superhost,Host Has Profile Pic,Host Identity Verified"
7703960,"perfectly situated & spacious room","none","2012-12-14","",NA,"Berlin",52.5353254887214,13.4261632970083,"Apartment","Private room",1,1.5,1,1,"Real Bed","Internet,Wireless Internet,Kitchen,Smoking allowed,Heating,Washer,Essentials,Shampoo",35,NA,NA,6,0,NA,NA,NA,NA,NA,NA,NA,"flexible","Host Has Profile Pic,Is Location Exact"
13388400,"Central Attic in Prenzlauer Berg","none","2013-01-06","",NA,"Berlin",52.5293470671177,13.4305924489751,"Apartment","Private room",2,1,1,1,"Real Bed","TV,Wireless Internet,Air conditioning,Kitchen,Smoking allowed,Elevator in building,Washer,Dryer,Essentials,Shampoo,Hangers,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",100,400,25,2,2,NA,NA,NA,NA,NA,NA,NA,"flexible","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Instant Bookable"
1656357,"Privat room","none","2013-09-11","within a day",67,"Berlin",52.5347018993689,13.4302011191113,"Apartment","Private room",2,1.5,1,1,"Real Bed","Internet,Wireless Internet,Kitchen,Pets allowed,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer",35,200,20,2,13,92,9,9,10,10,10,9,"strict","Host Has Profile Pic,Is Location Exact,Instant Bookable"
5388498,"Beautiful room in Prenzlauer Berg","none","2014-03-24","within an hour",100,"Berlin",52.5356468484248,13.4297786631733,"Apartment","Private room",2,1,1,1,"Pull-out Sofa","Wireless Internet,Kitchen,Pets live on this property,Cat(s),Heating,Family/kid friendly,Washer,Essentials",40,NA,NA,1,32,91,10,9,10,9,10,9,"flexible","Host Has Profile Pic,Is Location Exact"
16200563,"Geräumiges Altbau Dachgeschoss","none","2016-04-08","within a day",80,"Berlin",52.5336109494562,13.430842257259,"Apartment","Private room",2,2,1,2,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Smoking allowed,Gym,Heating,Washer,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",38,NA,5,3,1,80,8,10,8,8,8,10,"moderate","Host Has Profile Pic"
2639933,"Room #1 Messe-, Wald- u. Stadtnähe","none","2012-09-28","within a few hours",100,"Berlin",52.4999180501114,13.2678830618923,"Apartment","Private room",1,1,1,1,"Real Bed","TV,Internet,Wireless Internet,Free parking on premises,Pets allowed,Breakfast,Heating,Washer,Smoke detector,Carbon monoxide detector,First aid kit,Safety card,Fire extinguisher,Shampoo,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",37,NA,NA,1,84,96,10,10,10,10,10,10,"moderate","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact"
1456185,"Privatzimmer/Apartments","none","2013-07-29","within an hour",75,"Berlin",52.4961670440514,13.2685192111851,"House","Private room",2,1,1,2,"Real Bed","TV,Wireless Internet,Heating",55,NA,NA,2,3,80,10,9,10,9,9,8,"flexible","Host Has Profile Pic,Instant Bookable"
13172312,"Ferienwohnung mit Fitness Studio!","none","2016-05-23","within an hour",67,"Berlin",52.5167341994526,13.2993682180628,"Apartment","Entire home/apt",2,1,2,1,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Pets allowed,Gym,Breakfast,Heating,Family/kid friendly,Washer,First aid kit,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace",70,150,25,2,14,89,9,8,10,10,9,8,"moderate","Host Has Profile Pic,Is Location Exact,Instant Bookable"
2678724,"´Castle´ Charlottenburg 6 persons","none","2014-03-30","within an hour",100,"Berlin",52.5201206052094,13.2916265590525,"Apartment","Entire home/apt",6,1.5,2,6,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Free parking on premises,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Hangers,Hair dryer,Laptop friendly workspace",121,NA,40,3,42,94,10,10,10,10,9,9,"moderate","Host Has Profile Pic,Host Identity Verified,Instant Bookable"
7838790,"Comfortable Private Room Nr. 3","none","2015-07-29","within an hour",100,"Berlin",52.5117789523956,13.2882712966636,"Apartment","Private room",3,1,1,1,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Smoke detector,Carbon monoxide detector,First aid kit,Essentials,Shampoo,Lock on bedroom door,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self Check-In,Lockbox",37,NA,5,1,154,91,10,9,10,10,9,9,"moderate","Host Has Profile Pic,Is Location Exact,Instant Bookable"
17864165,"Private Room in Central City West / 1","none","2017-02-12","within an hour",100,"Berlin",52.5162313418682,13.2941508851664,"Bed & Breakfast","Private room",2,1,1,1,"Real Bed","Wireless Internet,Kitchen,Heating,Family/kid friendly,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50,Self Check-In,Keypad",29,0,5,1,0,NA,NA,NA,NA,NA,NA,NA,"moderate","Host Has Profile Pic,Is Location Exact,Instant Bookable"
6541306,"Room for 4 in the heart of Berlin","none","2013-06-16","within an hour",100,"Berlin",52.5330358843063,13.4104346895314,"Apartment","Entire home/apt",4,1,2,2,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,First aid kit,Safety card,Essentials,Shampoo",80,NA,25,3,21,95,9,9,10,9,10,9,"flexible","Host Is Superhost,Host Has Profile Pic,Is Location Exact"
10784764,"Residence PrenzlBerg, Appartm. 38m2","none","2016-01-23","",NA,"Berlin",52.5393702143116,13.4066149334873,"Apartment","Entire home/apt",2,1,2,1,"Real Bed","Internet,Wireless Internet,Kitchen,Pets allowed,Doorman,Gym,Elevator in building,Heating,Family/kid friendly,Washer,Smoke detector,Fire extinguisher,Essentials,Shampoo,24-hour check-in",55,NA,NA,1,1,80,10,8,10,10,10,10,"flexible","Host Has Profile Pic"
14253105,"Clean and simple location in Mitte/Prenzl Berg","none","2015-01-23","",NA,"Berlin",52.5330305005041,13.4071305587196,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","Wireless Internet,Kitchen,Hot tub,Heating,Family/kid friendly,Essentials,Hangers,Hair dryer,Laptop friendly workspace,translation missing: en.hosting_amenity_50",62,NA,NA,2,9,98,10,10,10,10,10,10,"flexible","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
6743220,"Room in a renovated Flat","none","2015-03-31","",NA,"Berlin",52.5402703895762,13.4088752853779,"Apartment","Private room",2,1,1,1,"Real Bed","Internet,Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Washer,Essentials,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",20,NA,15,2,4,75,9,8,9,9,9,9,"flexible","Host Has Profile Pic,Host Identity Verified"
11034076,"Design-Loft at Kollwitzplatz 130sqm","none","2013-03-19","within a day",100,"Berlin",52.5358059541258,13.4151828079202,"Apartment","Entire home/apt",4,2,2,2,"Real Bed","TV,Wireless Internet,Kitchen,Elevator in building,Hot tub,Heating,Washer,Dryer",150,300,50,3,10,98,10,10,10,10,10,10,"strict","Host Has Profile Pic"
6894264,"Nice Room in Berlin Prenzlauer Berg","none","2013-02-25","within an hour",100,"Berlin",52.5395255563166,13.410307546826,"Apartment","Private room",3,1,1,1,"Real Bed","Internet,Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Shampoo",49,NA,NA,2,51,90,9,8,9,10,10,9,"strict","Host Has Profile Pic,Is Location Exact"
7481477,"The Good Life Atelier","none","2011-08-19","",NA,"Berlin",52.5343168958164,13.4317318226963,"Loft","Entire home/apt",2,1,1,1,"Real Bed","Internet,Wireless Internet,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Washer,Dryer,Smoke detector",85,200,40,2,3,100,10,10,10,10,10,10,"flexible","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
801290,"Sweet flat in green heart of Berlin","none","2009-03-30","",NA,"Berlin",52.5293829268885,13.4328803645824,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Heating,Family/kid friendly,Washer,Essentials,Shampoo",50,250,30,3,7,97,10,9,10,10,10,9,"strict","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
9494117,"Cozy apartment in prenzlauer berg","none","2013-09-24","within a few hours",100,"Berlin",52.5348428313316,13.424461527623,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","Internet,Wireless Internet,Kitchen,Heating,Family/kid friendly,Washer,Smoke detector,Essentials,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50",96,150,NA,3,11,95,10,10,10,10,10,9,"moderate","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
6306535,"Am Kollwitzplatz","none","2015-04-28","within an hour",100,"Berlin",52.5339014765602,13.4224143743281,"Apartment","Entire home/apt",5,1,2,3,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Heating,Family/kid friendly,Washer",128,NA,43,3,26,83,8,9,9,9,10,8,"flexible","Host Has Profile Pic,Is Location Exact,Instant Bookable"
655458,"beautiful big appartment Prenzlberg","none","2011-12-06","within a day",100,"Berlin",52.5313782340322,13.4266055330069,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Washer,First aid kit,Safety card,Essentials,Shampoo,Hangers,Hair dryer,Iron,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Bathtub,Pack ’n Play/travel crib",95,500,40,3,25,100,10,10,10,10,10,10,"strict","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Require Guest Profile Picture,Require Guest Phone Verification"
1638609,"Light & Bright Industrial charme in vibrant Berlin","none","2012-07-23","within a day",86,"Berlin",52.5348501105651,13.4324663606772,"Apartment","Private room",2,1,1,1,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Washer,Dryer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",79,200,60,2,38,97,10,10,10,10,10,9,"strict","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Require Guest Profile Picture,Require Guest Phone Verification"
9184863,"// Altbau zentral im PrenzlBerg //","none","2012-01-13","",NA,"Berlin",52.5295919980865,13.4237035512333,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Washer,Safety card,Essentials,Laptop friendly workspace",85,100,32,4,0,NA,NA,NA,NA,NA,NA,NA,"strict","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
14117491,"Cozy flat in trendy Prenzlauerberg","none","2013-08-23","within a day",50,"Berlin",52.5521585329653,13.4101070867083,"Apartment","Entire home/apt",4,1,1,2,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Free parking on premises,Smoking allowed,Pets allowed,Heating,Family/kid friendly,Washer,Smoke detector,Essentials,Shampoo",40,NA,25,2,5,88,9,9,10,10,8,7,"flexible","Host Has Profile Pic,Host Identity Verified"
7650301,"Ganze Wohnung im Prenzlauer Berg","none","2015-07-31","",NA,"Berlin",52.5515648877492,13.3998059746483,"Apartment","Entire home/apt",4,2,2,4,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Wheelchair accessible,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer",90,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,"flexible","Host Has Profile Pic,Is Location Exact"
7367209,"Authentic central place in P'Berg","none","2015-01-17","",NA,"Berlin",52.54638372566,13.4108164678902,"Apartment","Private room",2,1,1,1,"Real Bed","Internet,Wireless Internet,Kitchen,Heating,Washer,Essentials",35,NA,NA,4,10,88,10,8,10,9,10,9,"moderate","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
5237611,"Peaceful Apartment by Mauerpark","none","2014-10-13","within an hour",100,"Berlin",52.5478576276316,13.4022050532752,"Apartment","Entire home/apt",5,1,1,1,"Real Bed","Internet,Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self Check-In,Doorman Entry,Private entrance,Bathtub",40,99,29,1,37,94,10,9,9,10,10,9,"strict","Host Has Profile Pic,Host Identity Verified,Instant Bookable"
3745054,"28 sqm Room in Prenzlauer Berg","none","2014-07-30","within a day",80,"Berlin",52.5473363620861,13.4086664367767,"Apartment","Private room",1,1,1,1,"Real Bed","TV,Wireless Internet,Kitchen,Smoking allowed,Elevator in building,Buzzer/wireless intercom,Heating,Washer",34,200,NA,2,6,97,10,9,9,10,10,10,"flexible","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
17570763,"LIGHT & ROOMY + GOOD TRANSPORT!","none","2013-10-24","within a few hours",100,"Berlin",52.5417426592779,13.4078791610308,"Apartment","Private room",2,1,1,1,"Real Bed","Internet,Wireless Internet,Heating,Washer,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",30,400,40,1,1,100,10,8,10,10,10,10,"strict","Host Has Profile Pic"
831334,"Stylish bohemian city-apartement","none","2011-09-20","",NA,"Berlin",52.5518264607697,13.4122340968962,"Apartment","Entire home/apt",4,1,2,2,"Real Bed","Internet,Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,First aid kit,Safety card,Fire extinguisher",65,NA,20,2,11,87,9,10,9,10,9,9,"moderate","Host Has Profile Pic,Is Location Exact"
5408065,"Zimmer in netter Altbau-WG","none","2015-02-20","",NA,"Berlin",52.5472330257215,13.4126606855157,"Apartment","Private room",1,1,1,1,"Real Bed","Internet,Wireless Internet,Kitchen,Heating,Washer",50,NA,NA,7,0,NA,NA,NA,NA,NA,NA,NA,"moderate","Host Has Profile Pic,Is Location Exact"
1339797,"Wonderful room with balcony","none","2013-07-03","within a few hours",100,"Berlin",52.5530145009599,13.4132724481643,"Apartment","Private room",2,1,1,1,"Real Bed","Internet,Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Hangers,Hair dryer,Iron,Laptop friendly workspace",35,NA,10,2,93,99,10,10,10,10,10,10,"moderate","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact"
15887560,"The comfortable place in the Prezlauerberg","none","2016-11-08","within a few hours",86,"Berlin",52.5459372466022,13.4110378200023,"Apartment","Entire home/apt",2,1,1,1,"Pull-out Sofa","Wireless Internet,Kitchen,Heating,Washer,Essentials,Shampoo,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49",50,NA,25,4,6,90,10,10,10,9,10,9,"moderate","Host Has Profile Pic"
13821585,"Spacious flat in Prenzelberg","none","2011-05-23","within a day",100,"Berlin",52.5525627399139,13.4010741134919,"Apartment","Entire home/apt",6,2,3,5,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Smoke detector,Essentials,Shampoo,Hangers,Hair dryer,Iron,translation missing: en.hosting_amenity_50,Bathtub,Children’s books and toys,Game console",149,200,50,1,0,NA,NA,NA,NA,NA,NA,NA,"flexible","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
16268853,"Topfloor Design apartment","none","2015-02-08","within an hour",90,"Berlin",52.5471657193249,13.4078679150152,"Apartment","Entire home/apt",4,1,2,2,"Futon","Wireless Internet,Kitchen,Heating,Family/kid friendly,Washer,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Laptop friendly workspace",159,NA,45,1,3,93,10,9,10,10,9,9,"strict","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
17965602,"Spacious open apartment in Prenzl Berg","none","2012-06-20","within a few hours",100,"Berlin",52.5520192414354,13.4154533042008,"Apartment","Entire home/apt",9,2,3,9,"Real Bed","Wireless Internet,Kitchen,Hot tub,Heating,Family/kid friendly,Washer,Essentials,Hair dryer,Laptop friendly workspace",240,NA,30,3,0,NA,NA,NA,NA,NA,NA,NA,"flexible","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
1672587,"Cozy & Quiet Flat in PrenzlauerBerg","none","2012-12-11","within a day",100,"Berlin",52.5520832471346,13.4170929477321,"Apartment","Entire home/apt",2,1,1,1,"Pull-out Sofa","TV,Wireless Internet,Kitchen,Heating,Washer,translation missing: en.hosting_amenity_50",70,300,NA,5,6,100,10,10,10,10,10,9,"strict","Host Has Profile Pic"
6991627,"Cozy apartment in amazing district!","none","2014-07-19","within a day",50,"Berlin",52.5469186162172,13.4328821880692,"Apartment","Entire home/apt",3,1,1,1,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Essentials,Shampoo,Hangers,Hair dryer,Iron,translation missing: en.hosting_amenity_50",90,NA,25,2,1,100,10,8,10,10,8,8,"moderate","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
1314601,"Room with garden view in Prenzlberg","none","2012-12-11","within a day",100,"Berlin",52.5517311982212,13.4247169195221,"Apartment","Private room",2,1,1,1,"Pull-out Sofa","TV,Internet,Wireless Internet,Kitchen,Heating,Family/kid friendly,Washer,Essentials",42,NA,NA,2,12,93,10,10,10,10,9,9,"strict","Host Has Profile Pic,Is Location Exact"
2090440,"Mitten im Kiez in Prenzlauer Berg","none","2012-11-01","within a day",90,"Berlin",52.5479681821172,13.4193254656567,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Safety card,Essentials,Shampoo,Hair dryer,Iron,Laptop friendly workspace",40,NA,29,4,80,85,9,9,9,8,9,9,"strict","Host Has Profile Pic,Host Identity Verified"
775725,"Central & beautifull Rooftop Flat","none","2012-09-10","within a day",80,"Berlin",52.5464009804587,13.4268021736127,"Apartment","Entire home/apt",5,2,2,2,"Real Bed","Internet,Wireless Internet,Kitchen,Pets allowed,Pets live on this property,Dog(s),Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Fire extinguisher,Hangers,Hair dryer,Iron,Laptop friendly workspace",200,400,80,1,15,91,10,8,9,9,10,9,"strict","Host Has Profile Pic,Is Location Exact"
14259968,"Nice and cosy flat in beautiful Prenzlauer Berg","none","2016-05-02","",NA,"Berlin",52.5435562962808,13.42899478044,"Apartment","Private room",2,1,1,1,"Real Bed","Wireless Internet,Kitchen,Family/kid friendly,Washer,Essentials,Laptop friendly workspace,translation missing: en.hosting_amenity_50",28,NA,NA,1,2,80,10,10,10,10,10,10,"flexible","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
16046169,"zentral Flat, Prenzlauer Berg, 18 m2","none","2016-11-20","",NA,"Berlin",52.543412034387,13.4377713725304,"Apartment","Private room",2,1,1,1,"Real Bed","TV,Wireless Internet,Kitchen,Smoking allowed,Pets allowed,Heating,Washer,Dryer,Essentials,Shampoo,Hangers,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",40,NA,15,2,2,100,10,9,10,10,10,10,"strict","Host Has Profile Pic,Is Location Exact,Instant Bookable"
677598,"Spacious, light, well connected","none","2012-09-02","within a day",89,"Berlin",52.5525895486747,13.4153680355432,"Apartment","Private room",2,1,1,1,"Pull-out Sofa","Internet,Wireless Internet,Kitchen,Heating,Washer,Essentials,Hair dryer,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",44,NA,NA,1,97,97,10,10,10,10,10,10,"flexible","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
6822281,"Bright and spacious Berlin flat","none","2014-05-20","within an hour",100,"Berlin",52.5516470805783,13.4172284386253,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Smoke detector,Essentials",89,100,15,3,5,100,10,10,10,10,10,10,"strict","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
12406884,"Friendly and beautifully furnished apartment","none","2016-04-13","within a few hours",100,"Berlin",52.5359079548031,13.2880981292806,"Apartment","Entire home/apt",3,1,1,3,"Real Bed","TV,Cable TV,Wheelchair accessible,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Smoke detector,First aid kit,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace",38,950,40,60,0,NA,NA,NA,NA,NA,NA,NA,"strict","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
7078522,"Apartment 2 Schloß Charlottenburg","none","2014-04-15","within a day",100,"Berlin",52.5170524578885,13.2959716794486,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Elevator in building,Heating,Family/kid friendly,Essentials",55,NA,35,1,4,93,8,10,10,9,9,9,"strict","Host Has Profile Pic,Is Location Exact"
265262,"Great, individual apartments","none","2011-11-10","within a few hours",100,"Berlin",52.5055890944724,13.3009597981634,"Apartment","Private room",2,0.5,1,1,"Pull-out Sofa","TV,Internet,Wireless Internet,Kitchen,Heating,Suitable for events,Washer,Dryer",49,80,20,5,17,90,9,9,10,9,9,9,"flexible","Host Has Profile Pic,Is Location Exact,Require Guest Profile Picture,Require Guest Phone Verification"
6670158,"Fly-By","none","2015-06-03","",NA,"Berlin",52.5101830880796,13.301520761006,"Condominium","Entire home/apt",4,1,1,2,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Pets allowed,Pets live on this property,Other pet(s),Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Safety card,Essentials,Shampoo,Hangers",35,250,25,3,10,96,10,10,10,10,9,9,"flexible","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
16627209,"Bed near Messe ICC and Lietzensee","none","2012-07-02","within a few hours",89,"Berlin",52.5073868722659,13.2869389006704,"Apartment","Private room",2,1,1,1,"Real Bed","Cable TV,Internet,Wireless Internet,Family/kid friendly,Essentials",27,100,NA,2,4,93,10,9,10,10,9,10,"moderate","Host Has Profile Pic,Is Location Exact,Instant Bookable"
16941255,"Stilvolle Maisonette im❤Berlins","none","2013-03-11","within a few hours",100,"Berlin",52.5049495650394,13.2947667761059,"Apartment","Entire home/apt",6,2,2,2,"Real Bed","Internet,Wireless Internet,Kitchen,Smoking allowed,Pets allowed,Pets live on this property,Indoor fireplace,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Smoke detector,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance",150,250,50,2,2,90,8,7,10,8,10,10,"strict","Host Has Profile Pic,Host Identity Verified,Instant Bookable"
